Year,SERIES,REF_AREA,UNIT_MEASURE,OBS_STATUS,UNIT_MULT,TIME_DETAIL,SOURCE_DETAIL,GeoCode,Value
2020,EN_WBE_PMPR,,PT,A,0,2020,MWIS/UN WATER,,23
