Year,SERIES,REF_AREA,UNIT_MEASURE,OBS_STATUS,UNIT_MULT,GeoCode,Value
2014,ER_PTD_MTN,,PT,A,0,,38.512
2015,ER_PTD_MTN,,PT,A,0,,38.512
2016,ER_PTD_MTN,,PT,A,0,,38.512
2017,ER_PTD_MTN,,PT,A,0,,38.512
2018,ER_PTD_MTN,,PT,A,0,,38.512
2019,ER_PTD_MTN,,PT,A,0,,38.512
2020,ER_PTD_MTN,,PT,A,0,,38.512
2021,ER_PTD_MTN,,PT,A,0,,38.512
2022,ER_PTD_MTN,,PT,A,0,,38.512
2023,ER_PTD_MTN,,PT,A,0,,38.512
2024,ER_PTD_MTN,,PT,A,0,,38.52
