Year,SERIES,REF_AREA,UNIT_MEASURE,OBS_STATUS,UNIT_MULT,TIME_DETAIL,GeoCode,Value
2014,SH_XPD_EARN10,,PT,A,0,2018,,12.7
2016,SH_XPD_EARN10,,PT,A,0,2018,,8.6
2018,SH_XPD_EARN10,,PT,A,0,2018,,8.0
2014,SH_XPD_EARN25,,PT,A,0,2018,,6.2
2016,SH_XPD_EARN25,,PT,A,0,2018,,4.8
2018,SH_XPD_EARN25,,PT,A,0,2018,,4.9
