Year,OBS_STATUS,UNIT_MULT,COMMENT_OBS,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,TIME_DETAIL,GeoCode,Value
2016,A,0,"A Gini index of 0 represents perfect equality, while an index of 100 implies perfect inequality","2015/16:  Fiscal Incidence, Inequality And Poverty In Kenya Report based on KIHBS",_L_KE_100402_01,,PT,2016,,9.3
2016,A,0,"A Gini index of 0 represents perfect equality, while an index of 100 implies perfect inequality","2015/16:  Fiscal Incidence, Inequality And Poverty In Kenya Report based on KIHBS",_L_KE_100402_02,,PT,2016,,45.0
2016,A,0,"A Gini index of 0 represents perfect equality, while an index of 100 implies perfect inequality","2015/16:  Fiscal Incidence, Inequality And Poverty In Kenya Report based on KIHBS",_L_KE_100402_03,,PT,2016,,35.7
