Year,SERIES,REF_AREA,UNIT_MEASURE,OBS_STATUS,UNIT_MULT,GeoCode,Value
2019,EN_MAR_PLASDD,,KM2,A,0,,17698
2020,EN_MAR_PLASDD,,KM2,A,0,,2092
2021,EN_MAR_PLASDD,,KM2,A,0,,35360
2022,EN_MAR_PLASDD,,KM2,A,0,,5272
