Year,SERIES,REF_AREA,UNIT_MEASURE,OBS_STATUS,UNIT_MULT,TIME_DETAIL,COMMENT_OBS,SOURCE_DETAIL,GeoCode,Value
2016,FC_ACC_SSID,,PT,A,0,2016,Imputed from the MSME 2016 data,2016 : MSME,,17.5
