Year,SERIES,REF_AREA,UNIT_MEASURE,OBS_STATUS,UNIT_MULT,TIME_DETAIL,COMMENT_OBS,SOURCE_DETAIL,GeoCode,Value
2017,EN_HAZ_PCAP,,KG,A,0,2017,Harzadous waste from industries used  as a proxy for all harzadous waste.,2019:  CIP,,0.1
