Year,Value,GeoCode,UNIT_MEASURE,SERIES
2014,8,,Percent,Sustainable fisheries as a proportion of GDP [14.7.1]
2015,5,,Percent,Sustainable fisheries as a proportion of GDP [14.7.1]
2016,5,,Percent,Sustainable fisheries as a proportion of GDP [14.7.1]
2017,7,,Percent,Sustainable fisheries as a proportion of GDP [14.7.1]
2018,7,,Percent,Sustainable fisheries as a proportion of GDP [14.7.1]
2019,9,,Percent,Sustainable fisheries as a proportion of GDP [14.7.1]
2020,8,,Percent,Sustainable fisheries as a proportion of GDP [14.7.1]
2021,10,,Percent,Sustainable fisheries as a proportion of GDP [14.7.1]
2022,10,,Percent,Sustainable fisheries as a proportion of GDP [14.7.1]
