Year,Value,GeoCode,UNIT_MEASURE,SERIES
2016,61.4,,Percent,Proportion of the rural population who live within 2 km of an all-season road [9.1.1]
2019,78.6,,Percent,Proportion of the rural population who live within 2 km of an all-season road [9.1.1]
