Year,Value,GeoCode,UNIT_MEASURE,SERIES
2016,75.3,,Percent,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider [8.10.2]
2018,81.0,,Percent,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider [8.10.2]
2019,82.9,,Percent,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider [8.10.2]
2021,83.7,,Percent,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider [8.10.2]
2024,84.8,,Percent,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider [8.10.2]
