Year,Value,GeoCode,UNIT_MEASURE,SERIES
2016,24.2,,Percent,Prevalence of undernourishment [2.1.1]
2019,30.5,,Percent,Prevalence of undernourishment [2.1.1]
2020,34.4,,Percent,Prevalence of undernourishment [2.1.1]
2021,30.5,,Percent,Prevalence of undernourishment [2.1.1]
2022,31.7,,Percent,Prevalence of undernourishment [2.1.1]
