Year,Value,GeoCode,Observation status,Unit multiplier,UNIT_MEASURE,SERIES
2018,2.4,,Normal value,Billions,USD,Mobilized amount of United States dollars per year between 2020 and 2025 accountable towards the $100 billion commitment [13.a.1]
