Year,Value,GeoCode,UNIT_MEASURE,SERIES
2018,124.7,,USD,Amount in United States dollars committed to public-private partnerships for infrastructure
2019,125.3,,USD,Amount in United States dollars committed to public-private partnerships for infrastructure
2020,116.3,,USD,Amount in United States dollars committed to public-private partnerships for infrastructure
2021,112.3,,USD,Amount in United States dollars committed to public-private partnerships for infrastructure
2022,924.0,,USD,Amount in United States dollars committed to public-private partnerships for infrastructure
2023,900.5,,USD,Amount in United States dollars committed to public-private partnerships for infrastructure
2024,1215.1,,USD,Amount in United States dollars committed to public-private partnerships for infrastructure
