Year,Value,GeoCode,UNIT_MEASURE,SERIES
2019,17698.0,,Square kilometers,Floating plastic debris density (count per km2) [14.1.1]
2020,2092.0,,Square kilometers,Floating plastic debris density (count per km2) [14.1.1]
2021,35360.0,,Square kilometers,Floating plastic debris density (count per km2) [14.1.1]
2022,5272.0,,Square kilometers,Floating plastic debris density (count per km2) [14.1.1]
