Year,Value,GeoCode,UNIT_MEASURE,SERIES
2018,96,,TCO2E,_L_KE_130202_01
2019,97,,TCO2E,_L_KE_130202_01
2020,98,,TCO2E,_L_KE_130202_01
2021,100,,TCO2E,_L_KE_130202_01
