Year,Value,GeoCode,UNIT_MEASURE,SERIES
2014,182626,,T,ER_H2O_FWTL
2015,163824,,T,ER_H2O_FWTL
2016,147678,,T,ER_H2O_FWTL
2017,135100,,T,ER_H2O_FWTL
2018,151298,,T,ER_H2O_FWTL
2019,149320,,T,ER_H2O_FWTL
2020,151326,,T,ER_H2O_FWTL
2021,162369,,T,ER_H2O_FWTL
2022,173741,,T,ER_H2O_FWTL
2023,161307,,T,ER_H2O_FWTL
2024,168424,,T,ER_H2O_FWTL
