Year,Value,GeoCode,UNIT_MEASURE,SERIES
2014,22,,PER_1000_LIVE_BIRTHS,SH_DYN_NMRT
2022,21,,PER_1000_LIVE_BIRTHS,SH_DYN_NMRT
