Year,Value,GeoCode,UNIT_MEASURE,SERIES
2014,22.7,,PT,_L_KE_060201_01
2016,28.3,,PT,_L_KE_060201_01
2022,38.2,,PT,_L_KE_060201_01
2024,71.0,,PT,_L_KE_060201_01
2014,24.7,,PT,SH_SAN_SAFE
2016,30.5,,PT,SH_SAN_SAFE
2022,40.9,,PT,SH_SAN_SAFE
2024,68.9,,PT,SH_SAN_SAFE
2014,16.6,,PT,_L_KE_060201_02
2016,19.4,,PT,_L_KE_060201_02
2022,51.0,,PT,_L_KE_060201_02
2024,24.2,,PT,_L_KE_060201_02
2016,17.4,,PT,SH_SAN_HNDWSH
2022,51.3,,PT,SH_SAN_HNDWSH
2024,22.9,,PT,SH_SAN_HNDWSH
