Year,Value,GeoCode,UNIT_MEASURE,SERIES
2020,-2.0,,PT,SI_HEI_TOTL
2021,-0.3,,PT,SI_HEI_TOTL
2022,-0.49,,PT,SI_HEI_TOTL
