Year,Value,GeoCode,UNIT_MEASURE,SERIES
2018,2330,,KES,EG_IFF_RANDN
2019,1348,,KES,EG_IFF_RANDN
2020,380,,KES,EG_IFF_RANDN
2021,2700,,KES,EG_IFF_RANDN
2022,5400,,KES,EG_IFF_RANDN
2024,5400,,KES,EG_IFF_RANDN
