Year,Value,GeoCode,UNIT_MEASURE,SERIES
2014,2.2,,PT,NY_GDP_PCAP
2015,4.2,,PT,NY_GDP_PCAP
2016,1.9,,PT,NY_GDP_PCAP
2017,1.5,,PT,NY_GDP_PCAP
2018,3.1,,PT,NY_GDP_PCAP
2019,2.5,,PT,NY_GDP_PCAP
2020,-2.8,,PT,NY_GDP_PCAP
2021,5.6,,PT,NY_GDP_PCAP
2022,3.0,,PT,NY_GDP_PCAP
2023,3.7,,PT,NY_GDP_PCAP
2024,2.9,,PT,NY_GDP_PCAP
