Year,Value,GeoCode,UNIT_MEASURE,SERIES
2019,6219.8,,KES,DC_TOF_AGRL
2020,15520.1,,KES,DC_TOF_AGRL
2021,15981.0,,KES,DC_TOF_AGRL
2022,28138.6,,KES,DC_TOF_AGRL
2023,33238.8,,KES,DC_TOF_AGRL
2024,34387.1,,KES,DC_TOF_AGRL
