Year,Value,GeoCode,UNIT_MEASURE,SERIES
2015,100.0,,IX,AG_FLS_IDX
2016,87.5,,IX,AG_FLS_IDX
2017,91.6,,IX,AG_FLS_IDX
2018,97.8,,IX,AG_FLS_IDX
2019,99.8,,IX,AG_FLS_IDX
2020,100.5,,IX,AG_FLS_IDX
2021,98.5,,IX,AG_FLS_IDX
2022,100.1,,IX,AG_FLS_IDX
2023,98.0,,IX,AG_FLS_IDX
2024,100.3,,IX,AG_FLS_IDX
