Year,Value,GeoCode,UNIT_MEASURE,SERIES
2018,124.7,,USD,_L_KE_171701_01
2019,125.3,,USD,_L_KE_171701_01
2020,116.3,,USD,_L_KE_171701_01
2021,112.3,,USD,_L_KE_171701_01
2022,924.0,,USD,_L_KE_171701_01
2023,900.5,,USD,_L_KE_171701_01
2024,1215.1,,USD,_L_KE_171701_01
