Year,Value,GeoCode,UNIT_MEASURE,SERIES
2014,46.6,,PT,SI_POV_NAHC
2016,36.1,,PT,SI_POV_NAHC
2019,33.6,,PT,SI_POV_NAHC
2020,42.9,,PT,SI_POV_NAHC
2021,38.6,,PT,SI_POV_NAHC
2022,39.8,,PT,SI_POV_NAHC
