Year,Value,GeoCode,UNIT_MEASURE,SERIES
2014,52,,PER_1000_LIVE_BIRTHS,SH_DYN_MORT
2019,52,,PER_1000_LIVE_BIRTHS,SH_DYN_MORT
2022,41,,PER_1000_LIVE_BIRTHS,SH_DYN_MORT
