Year,Value,GeoCode,UNIT_MEASURE,SERIES
2014,328.0,,NUMBER,SL_LBR_NTLCPL
2015,230.0,,NUMBER,SL_LBR_NTLCPL
2016,298.0,,NUMBER,SL_LBR_NTLCPL
2017,386.0,,NUMBER,SL_LBR_NTLCPL
2018,313.0,,NUMBER,SL_LBR_NTLCPL
2019,263.0,,NUMBER,SL_LBR_NTLCPL
2020,172.0,,NUMBER,SL_LBR_NTLCPL
2021,166.0,,NUMBER,SL_LBR_NTLCPL
2022,315.0,,NUMBER,SL_LBR_NTLCPL
2023,334.0,,NUMBER,SL_LBR_NTLCPL
2024,319.0,,NUMBER,SL_LBR_NTLCPL
