Year,Value,GeoCode,UNIT_MEASURE,SERIES
2014,5.0,,PER_1000_UNINFECTED_POP,SH_HIV_INCD
2018,1.4,,PER_1000_UNINFECTED_POP,SH_HIV_INCD
2019,1.2,,PER_1000_UNINFECTED_POP,SH_HIV_INCD
