Year,Value,GeoCode,UNIT_MEASURE,SERIES
2017,26.8,,PT,EG_TBA_H2CO
2020,27.0,,PT,EG_TBA_H2CO
2023,35.8,,PT,EG_TBA_H2CO
2017,35.9,,PT,EG_TBA_H2CORL
2020,35.9,,PT,EG_TBA_H2CORL
2023,55.0,,PT,EG_TBA_H2CORL
