Year,Value,GeoCode,UNIT_MEASURE,SERIES
2014,54.8,,PT,EG_FEC_RNEW
2015,56.7,,PT,EG_FEC_RNEW
2016,56.6,,PT,EG_FEC_RNEW
2017,52.8,,PT,EG_FEC_RNEW
2018,57.7,,PT,EG_FEC_RNEW
2019,54.9,,PT,EG_FEC_RNEW
2020,46.1,,PT,EG_FEC_RNEW
2021,48.2,,PT,EG_FEC_RNEW
2022,56.0,,PT,EG_FEC_RNEW
2023,53.6,,PT,EG_FEC_RNEW
2024,56.0,,PT,EG_FEC_RNEW
