Year,Value,GeoCode,UNIT_MEASURE,SERIES
2014,27,,PER_100000_POP,SH_HAP_HBSAG
2015,11,,PER_100000_POP,SH_HAP_HBSAG
2016,14,,PER_100000_POP,SH_HAP_HBSAG
2017,9,,PER_100000_POP,SH_HAP_HBSAG
2018,8,,PER_100000_POP,SH_HAP_HBSAG
2019,8,,PER_100000_POP,SH_HAP_HBSAG
2020,8,,PER_100000_POP,SH_HAP_HBSAG
2021,8,,PER_100000_POP,SH_HAP_HBSAG
