Year,Value,GeoCode,UNIT_MEASURE,SERIES
2014,0.09,,IX,AG_PRD_ORTIND
2015,0.069752,,IX,AG_PRD_ORTIND
2016,0.116966,,IX,AG_PRD_ORTIND
2017,0.103218,,IX,AG_PRD_ORTIND
2018,0.153435,,IX,AG_PRD_ORTIND
2019,0.142765,,IX,AG_PRD_ORTIND
2020,0.143621,,IX,AG_PRD_ORTIND
2021,0.136944,,IX,AG_PRD_ORTIND
2022,0.144711,,IX,AG_PRD_ORTIND
2023,0.178688,,IX,AG_PRD_ORTIND
2024,0.174833,,IX,AG_PRD_ORTIND
