Year,Value,GeoCode,UNIT_MEASURE,SERIES
2019,1438.0,,KES,DC_TOF_TRDCML
2020,1938.0,,KES,DC_TOF_TRDCML
2021,715.0,,KES,DC_TOF_TRDCML
2022,1302.1,,KES,DC_TOF_TRDCML
2023,1819.5,,KES,DC_TOF_TRDCML
