Year,Value,GeoCode,UNIT_MEASURE,SERIES
2014,7.9,,PT,EN_LND_SLUM
2019,6.9,,PT,EN_LND_SLUM
2014,34.9,,PT,_L_KE_110101_01
2019,37.2,,PT,_L_KE_110101_01
2014,23.2,,PT,_L_KE_110101_02
2019,14.9,,PT,_L_KE_110101_02
2014,10.6,,PT,_L_KE_110101_03
2019,4.2,,PT,_L_KE_110101_03
2014,2.7,,PT,_L_KE_110101_04
2019,0.9,,PT,_L_KE_110101_04
2014,71.4,,PT,_L_KE_110101_05
2019,57.3,,PT,_L_KE_110101_05
