Year,Value,GeoCode,UNIT_MEASURE,SERIES
2017,35.5,,PT,EN_H2O_WBAMBQ
2020,86.5,,PT,EN_H2O_WBAMBQ
2024,87.0,,PT,EN_H2O_WBAMBQ
2020,33.3,,PT,EN_H2O_OPAMBQ
2017,30.5,,PT,EN_H2O_RVAMBQ
2020,90.4,,PT,EN_H2O_RVAMBQ
2017,42.2,,PT,EN_H2O_GRAMBQ
2020,90.3,,PT,EN_H2O_GRAMBQ
