Year,Value,GeoCode,UNIT_MEASURE,SERIES
2014,4,,NUMBER,_L_KE_120401_01
2015,4,,NUMBER,_L_KE_120401_01
2016,4,,NUMBER,_L_KE_120401_01
2017,4,,NUMBER,_L_KE_120401_01
2018,4,,NUMBER,_L_KE_120401_01
2019,4,,NUMBER,_L_KE_120401_01
2020,4,,NUMBER,_L_KE_120401_01
2021,4,,NUMBER,_L_KE_120401_01
2022,4,,NUMBER,_L_KE_120401_01
2023,4,,NUMBER,_L_KE_120401_01
2024,4,,NUMBER,_L_KE_120401_01
