Year,Value,GeoCode,UNIT_MEASURE,SERIES
2015,9.0,,PT,_L_KE_171201_01
2016,10.0,,PT,_L_KE_171201_01
2017,9.8,,PT,_L_KE_171201_01
2018,10.6,,PT,_L_KE_171201_01
2019,11.1,,PT,_L_KE_171201_01
2020,10.8,,PT,_L_KE_171201_01
2021,10.0,,PT,_L_KE_171201_01
2022,9.1,,PT,_L_KE_171201_01
2023,11.5,,PT,_L_KE_171201_01
2024,10.5,,PT,_L_KE_171201_01
