Year,Value,GeoCode,UNIT_MEASURE,SERIES
2015,0.086246,,PT,GB_XPD_RSDV
2016,0.09,,PT,GB_XPD_RSDV
2017,0.09,,PT,GB_XPD_RSDV
2018,0.08,,PT,GB_XPD_RSDV
2019,0.37,,PT,GB_XPD_RSDV
2020,0.01,,PT,GB_XPD_RSDV
2021,0.01,,PT,GB_XPD_RSDV
2022,0.17,,PT,GB_XPD_RSDV
2023,0.04,,PT,GB_XPD_RSDV
2024,0.05,,PT,GB_XPD_RSDV
