Year,Value,GeoCode,UNIT_MEASURE,SERIES
2017,52.6,,PT,ER_H2O_IWRMD
2020,59.0,,PT,ER_H2O_IWRMD
2023,62.0,,PT,ER_H2O_IWRMD
