Year,Value,GeoCode,UNIT_MEASURE,SERIES
2014,84.7,,PT,SL_ISV_IFEM
2015,81.6,,PT,SL_ISV_IFEM
2016,81.9,,PT,SL_ISV_IFEM
2017,82.2,,PT,SL_ISV_IFEM
2018,82.6,,PT,SL_ISV_IFEM
2019,83.0,,PT,SL_ISV_IFEM
2020,83.4,,PT,SL_ISV_IFEM
2021,83.3,,PT,SL_ISV_IFEM
2022,83.4,,PT,SL_ISV_IFEM
2023,85.0,,PT,SL_ISV_IFEM
2024,83.6,,PT,SL_ISV_IFEM
