Year,Value,GeoCode,UNIT_MEASURE,SERIES
2014,6.3,,PT,IT_USE_II99
2016,16.6,,PT,IT_USE_II99
2019,22.7,,PT,IT_USE_II99
2023,35.0,,PT,IT_USE_II99
