Year,Value,GeoCode,UNIT_MEASURE,SERIES
2016,24.2,,PT,SN_ITK_DEFC
2019,30.5,,PT,SN_ITK_DEFC
2020,34.4,,PT,SN_ITK_DEFC
2021,30.5,,PT,SN_ITK_DEFC
2022,31.7,,PT,SN_ITK_DEFC
