Year,Value,GeoCode,UNIT_MEASURE,SERIES
2014,26.5,,PT,ER_H2O_STRESS
2015,26.6,,PT,ER_H2O_STRESS
2016,33.2,,PT,ER_H2O_STRESS
2017,33.2,,PT,ER_H2O_STRESS
2018,33.2,,PT,ER_H2O_STRESS
2019,33.2,,PT,ER_H2O_STRESS
2020,33.2,,PT,ER_H2O_STRESS
2021,33.2,,PT,ER_H2O_STRESS
2024,33.0,,PT,ER_H2O_STRESS
