Year,Value,GeoCode,UNIT_MEASURE,SERIES
2015,9.8,,PT,AG_LND_DGRD
2017,11.4,,PT,AG_LND_DGRD
2018,11.4,,PT,AG_LND_DGRD
2019,19.4,,PT,AG_LND_DGRD
2020,11.4,,PT,AG_LND_DGRD
2021,11.4,,PT,AG_LND_DGRD
2022,11.4,,PT,AG_LND_DGRD
2024,11.4,,PT,AG_LND_DGRD
