Year,Value,GeoCode,UNIT_MEASURE,SERIES
2017,59.4,,PT,SP_PSR_SATIS
2018,55.7,,PT,SP_PSR_SATIS
2021,44.0,,PT,SP_PSR_SATIS
2022,28.9,,PT,SP_PSR_SATIS
2023,40.0,,PT,SP_PSR_SATIS
2024,15.0,,PT,SP_PSR_SATIS
