Year,Value,GeoCode,UNIT_MEASURE,SERIES
2015,38.0,,PT,IU_COR_BRIB
2016,46.0,,PT,IU_COR_BRIB
2017,38.9,,PT,IU_COR_BRIB
2018,41.8,,PT,IU_COR_BRIB
2021,23.2,,PT,IU_COR_BRIB
2022,41.1,,PT,IU_COR_BRIB
2023,25.7,,PT,IU_COR_BRIB
2024,43.0,,PT,IU_COR_BRIB
