Year,Value,GeoCode,UNIT_MEASURE,SERIES
2014,8,,PT,EN_SCP_FSHGDP
2015,5,,PT,EN_SCP_FSHGDP
2016,5,,PT,EN_SCP_FSHGDP
2017,7,,PT,EN_SCP_FSHGDP
2018,7,,PT,EN_SCP_FSHGDP
2019,9,,PT,EN_SCP_FSHGDP
2020,8,,PT,EN_SCP_FSHGDP
2021,10,,PT,EN_SCP_FSHGDP
2022,10,,PT,EN_SCP_FSHGDP
