Year,Value,GeoCode,UNIT_MEASURE,SERIES
2015,2,,NUMBER,SM_DTH_MIGR
2016,2,,NUMBER,SM_DTH_MIGR
2017,5,,NUMBER,SM_DTH_MIGR
2018,6,,NUMBER,SM_DTH_MIGR
2019,3,,NUMBER,SM_DTH_MIGR
2020,0,,NUMBER,SM_DTH_MIGR
2021,0,,NUMBER,SM_DTH_MIGR
2022,0,,NUMBER,SM_DTH_MIGR
2023,0,,NUMBER,SM_DTH_MIGR
2024,1,,NUMBER,SM_DTH_MIGR
