Year,Value,GeoCode,UNIT_MEASURE,SERIES
2014,16.0,,USD_PER_M3,ER_H2O_WUEYST
2015,16.5,,USD_PER_M3,ER_H2O_WUEYST
2016,13.6,,USD_PER_M3,ER_H2O_WUEYST
2017,13.9,,USD_PER_M3,ER_H2O_WUEYST
2018,14.7,,USD_PER_M3,ER_H2O_WUEYST
2019,15.3,,USD_PER_M3,ER_H2O_WUEYST
2020,14.9,,USD_PER_M3,ER_H2O_WUEYST
2021,16.2,,USD_PER_M3,ER_H2O_WUEYST
