Year,SERIES,Reference area,UNIT_MEASURE,Observation status,Unit multiplier,Time period details,COMMENT_OBS,GeoCode,Value
2022,Countries implementing sustainable public procurement policies and action plans  (1 = YES; 0 = NO) [12.7.1],,Percent,Normal value,Units,2022,Low level of implementation of the Sustainable Public Procurement (SPP) policies,,38
