Year,SERIES,REF_AREA,UNIT_MEASURE,OBS_STATUS,UNIT_MULT,GeoCode,Value
2018,_L_KE_130202_01,,TCO2E,A,0,,96
2019,_L_KE_130202_01,,TCO2E,A,0,,97
2020,_L_KE_130202_01,,TCO2E,A,0,,98
2021,_L_KE_130202_01,,TCO2E,A,0,,100
